   1   2   0   0   5   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   0   0   0   6
   1   2   3   0   0   6
   1   0   0   0   5   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   3   0   0   6
   1   0   0   0   5   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   3   0   0   6
   1   0   0   0   5   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
   1   0   0   0   0   6
