    -5.25000000     5.35023253     2.00000006
    -5.25000000     2.33333333     4.00000000
    -5.25000000    -5.35016043     2.00000026
    -5.25000000     3.41782933     2.00000029
    -5.25000000    -3.41747871     2.00000011
    -5.25000000    -4.66666667     4.00000000
    -5.25000000    -2.33333333     4.00000000
    -5.25000000    -7.00000000     4.00000000
    -5.25000000     7.00000000     0.00000000
    -5.25000000     1.15586462     2.00000122
    -5.25000000    -1.15471181     2.00000042
    -5.25000000    -4.66666667     0.00000000
    -5.25000000    -7.00000000     0.00000000
    -5.25000000     0.00000000     0.00000000
    -5.25000000    -2.33333333     0.00000000
    -5.25000000     4.66666667     4.00000000
    -5.25000000     7.00000000     4.00000000
    -5.25000000     2.33333333     0.00000000
    -5.25000000     4.66666667     0.00000000
    -5.25000000     0.00000000     4.00000000
    -3.94302632     1.48274845     0.00000000
    -3.94297474     1.48275279     4.00000000
    -3.78449733     4.01232199     2.79599589
    -3.78297557     5.44357445     2.71102419
    -3.74317789    -2.06889804     1.89992709
    -3.72496013    -0.00702943     1.47003872
    -3.72411946    -1.15628824     4.00000000
    -3.72410670    -1.15632605     0.00000000
    -3.72091035    -4.41197640     1.20095557
    -3.66161824    -4.50860051     2.69911061
    -3.65475730    -2.76328599     4.00000000
    -3.65475605    -2.76332416     0.00000000
    -3.64456156     4.27861134     1.44342523
    -3.63503705     5.58655755     1.27255804
    -3.61355563    -7.00000000     1.99985509
    -3.61355557     7.00000000     2.00014475
    -3.47096329     1.19276748     2.56122227
    -3.46133510     3.07684904     0.00000000
    -3.46120566     3.07683910     4.00000000
    -3.28792809     2.52488594     1.64082894
    -3.25220972     0.34365917     0.00000000
    -3.25219306     0.34368976     4.00000000
    -3.09790480    -0.52186511     2.66840615
    -3.08810496     2.27090903     3.08867250
    -3.07012935     5.01027791     0.00000000
    -3.07001702     5.01025817     4.00000000
    -3.06775663    -5.78141613     0.00000000
    -3.06773191    -5.78138699     4.00000000
    -2.93962422    -3.22479022     2.13799336
    -2.89309514     7.00000000     0.00000000
    -2.89309514     7.00000000     4.00000000
    -2.89309514    -7.00000000     0.00000000
    -2.89309514    -7.00000000     4.00000000
    -2.85449799    -4.05984410     0.00000000
    -2.85447012    -4.05977353     4.00000000
    -2.74502504     2.21998137     0.81325461
    -2.71633200    -2.02460454     2.93105516
    -2.69732663    -2.42151181     1.04661297
    -2.58298996    -1.67380139     4.00000000
    -2.58297493    -1.67384249     0.00000000
    -2.56831894     3.43106599     2.72397501
    -2.53809508     5.53685517     2.50696753
    -2.53323205    -1.11860134     1.46099305
    -2.52064252     1.17949437     1.19163119
    -2.50158676     1.65990070     0.00000000
    -2.50147497     1.65990174     4.00000000
    -2.43461049     4.52082085     1.92082533
    -2.43179089     3.31077273     1.11592047
    -2.43127305    -5.36837430     1.26838848
    -2.40217526     1.03228431     3.42216746
    -2.39918878     0.16868396     3.02863395
    -2.34334446    -0.11179258     1.20518727
    -2.32025071    -0.57144101     4.00000000
    -2.32023410    -0.57147202     0.00000000
    -2.28026943     0.54495420     2.06461529
    -2.26696426    -2.68985280     4.00000000
    -2.26695670    -2.68993234     0.00000000
