     1.00000     3.00000     1.00000
     1.00000     1.00000     1.00000
     1.00000     2.77778     1.00000
     1.00000     2.55556     1.00000
     1.00000     2.33333     1.00000
     1.00000     2.11111     1.00000
     1.00000     1.88889     1.00000
     1.00000     1.66667     1.00000
     1.00000     1.44444     1.00000
     1.00000     1.22222     1.00000
     7.00000     3.00000     1.00000
     6.77778     3.00000     1.00000
     6.55556     3.00000     1.00000
     6.33333     3.00000     1.00000
     6.11111     3.00000     1.00000
     5.88889     3.00000     1.00000
     5.66667     3.00000     1.00000
     5.44444     3.00000     1.00000
     5.22222     3.00000     1.00000
     5.00000     3.00000     1.00000
     4.77778     3.00000     1.00000
     4.55556     3.00000     1.00000
     4.33333     3.00000     1.00000
     4.11111     3.00000     1.00000
     3.88889     3.00000     1.00000
     3.66667     3.00000     1.00000
     3.44444     3.00000     1.00000
     3.22222     3.00000     1.00000
     3.00000     3.00000     1.00000
     2.77778     3.00000     1.00000
     2.55556     3.00000     1.00000
     2.33333     3.00000     1.00000
     2.11111     3.00000     1.00000
     1.88889     3.00000     1.00000
     1.66667     3.00000     1.00000
     1.44444     3.00000     1.00000
     1.22222     3.00000     1.00000
     7.00000     1.00000     1.00000
     7.00000     1.22222     1.00000
     7.00000     1.44444     1.00000
     7.00000     1.66667     1.00000
     7.00000     1.88889     1.00000
     7.00000     2.11111     1.00000
     7.00000     2.33333     1.00000
     7.00000     2.55556     1.00000
     7.00000     2.77778     1.00000
     1.22222     1.00000     1.00000
     1.44444     1.00000     1.00000
     1.66667     1.00000     1.00000
     1.88889     1.00000     1.00000
     2.11111     1.00000     1.00000
     2.33333     1.00000     1.00000
     2.55556     1.00000     1.00000
     2.77778     1.00000     1.00000
     3.00000     1.00000     1.00000
     3.22222     1.00000     1.00000
     3.44444     1.00000     1.00000
     3.66667     1.00000     1.00000
     3.88889     1.00000     1.00000
     4.11111     1.00000     1.00000
     4.33333     1.00000     1.00000
     4.55556     1.00000     1.00000
     4.77778     1.00000     1.00000
     5.00000     1.00000     1.00000
     5.22222     1.00000     1.00000
     5.44444     1.00000     1.00000
     5.66667     1.00000     1.00000
     5.88889     1.00000     1.00000
     6.11111     1.00000     1.00000
     6.33333     1.00000     1.00000
     6.55556     1.00000     1.00000
     6.77778     1.00000     1.00000
     6.67599     1.15722     1.00000
     6.45458     1.17539     1.00000
     6.22222     1.16630     1.00000
     6.00000     1.16630     1.00000
     5.77778     1.16630     1.00000
     5.55556     1.16630     1.00000
     5.33333     1.16630     1.00000
     5.11111     1.16630     1.00000
     4.88889     1.16630     1.00000
     4.66667     1.16630     1.00000
     4.44444     1.16630     1.00000
     4.22222     1.16630     1.00000
     4.00000     1.16630     1.00000
     3.77778     1.16630     1.00000
     3.55556     1.16630     1.00000
     3.33333     1.16630     1.00000
     3.11111     1.16630     1.00000
     2.88889     1.16630     1.00000
     2.66667     1.16630     1.00000
     2.44444     1.16630     1.00000
     2.22222     1.16630     1.00000
     2.00000     1.16630     1.00000
     1.77778     1.16630     1.00000
     1.54537     1.17534     1.00000
     1.32401     1.15722     1.00000
     6.84278     2.67599     1.00000
     6.82461     2.45458     1.00000
     6.83370     2.22222     1.00000
